can_id,can_nam,net_ope_exp,net_con,tot_loa,can_off,can_inc_cha_ope_sea,winner
S6AZ00217,"MELUSKEY, ALEXANDER",871427.0,97277.0,772272.0,S,CHALLENGER,False
H6NJ08118,"PASCRELL, WILLIAM J. HON.",740704.28,1603705.39,0.0,H,INCUMBENT,True
H6AZ05125,"JONES, CHRISTINE",1944660.29,68015.94,1905853.74,H,OPEN,False
H6CA03125,"DETERT, RYAN",9445.92,1482.59,8843.22,H,CHALLENGER,False
H6CA23222,"METTLER, KEN",40896.18,21392.63,20372.49,H,CHALLENGER,False
H6IN08228,"MOSS, RICHARD MARC",56640.12,30255.0,28000.0,H,CHALLENGER,False
S6OK04130,"BRADDY, SEAN D",12705.0,12259.0,0.0,S,CHALLENGER,False
H6LA04138,"JOHNSON, JAMES MICHAEL",443730.06,553329.98,50000.0,H,OPEN,True
H0TX17104,"FLORES, BILL",1260506.41,1644951.27,25000.0,H,INCUMBENT,True
H6NV03139,"ROSEN, JACKY",1145111.27,1286460.02,35000.0,H,OPEN,True
H6FL01218,"BYDLAK, REBEKAH JOHANSEN MRS.",215156.87,215156.87,0.0,H,OPEN,False
H6CA05344,"PALSSON, NILS",10240.59,10240.59,0.0,H,CHALLENGER,False
H4NJ01084,"NORCROSS, DONALD W",1851705.17,2027675.6,249661.83,H,INCUMBENT,True
H6MI01028,"CONYERS, JOHN JR.",524673.96,599385.45,0.0,H,INCUMBENT,True
H6NC13160,"ISNER, BOB",6477.0,14490.0,1500.0,H,CHALLENGER,False
H2AZ07070,"GRIJALVA, RAUL M",509267.46,601105.55,0.0,H,INCUMBENT,True
H6LA01209,"FAUST, DANIL",5066.05,10.0,7699.0,H,CHALLENGER,False
H8TN07043,"LEATHERWOOD, THOMAS F III",52610.45,53156.68,0.0,H,OPEN,False
H0TX06065,"COZAD, DAVID EDWIN",3530.64,2310.01,850.0,H,CHALLENGER,False
H6WY00134,"KONSMO, MICHAEL MR.",16269.61,16115.0,0.0,H,OPEN,False
H6CO04160,"SEAY, BOB",52068.44,57223.37,0.0,H,CHALLENGER,False
S6OH00262,"CONNORS, THOMAS WILLIAM",35616.0,1987.0,40000.0,S,CHALLENGER,False
P60016342,"DE  LA  FUENTE, ROQUE ROCKY",33899000.29,181262.42,7617975.34,P,OPEN,False
H4FL20064,"BONNERQ, JAY ALAN",6882.83,2292.63,0.0,H,CHALLENGER,False
S6WI00152,"ANDERSON, PHILLIP NORMAN",5181.0,6256.0,0.0,S,CHALLENGER,False
H4IA03115,"YOUNG, DAVID",1648502.58,2182922.19,0.0,H,INCUMBENT,True
S6CA00691,"SANCHEZ, LORETTA",3191876.0,3119092.0,300000.0,S,OPEN,False
H6MO04216,"WHITE, JAMES LLOYD",6646.27,4810.41,5000.0,H,CHALLENGER,False
H6FL13148,"BUCHANAN, VERNON",681924.36,1521929.56,0.0,H,INCUMBENT,True
H4FL11063,"SCHNACKENBERG, MATTHEW JOHN",1236.0,1611.0,0.0,H,OPEN,False
P80003379,"GILMORE, JAMES S III",1579048.87,560910.99,279075.0,P,OPEN,False
H6MA09156,"O'MALLEY, THOMAS JOSEPH",19362.98,15701.65,7000.0,H,CHALLENGER,False
H2WI02124,"POCAN, MARK",445438.15,970385.04,0.0,H,INCUMBENT,True
H6MD05198,"BECK, CHRISTOPHER T",2677.96,6125.88,0.0,H,CHALLENGER,False
H8CA05035,"PELOSI, NANCY",1058650.34,3316666.51,0.0,H,INCUMBENT,True
H0OH06189,"JOHNSON, BILL",1064131.85,1625027.85,21000.0,H,INCUMBENT,True
H6CA29211,"SHAMMAS, JOSEPH IVARO",43498.27,8556.89,34941.38,H,CHALLENGER,False
H6MI10227,"ACCAVITTI, FRANK MR. JR",19312.7,30490.82,0.0,H,OPEN,False
H6CA46132,"BRANDMAN, JORDAN",65682.13,93806.24,25000.0,H,OPEN,False
H6PR00082,"GONZALEZ COLON, JENNIFFER",607458.71,728236.33,0.0,H,OPEN,False
H6IA02146,"LOEBSACK, DAVID WAYNE",542597.07,1542986.54,0.0,H,INCUMBENT,True
H6TX08183,"MCMICHAEL, CRAIG",7435.81,7392.49,0.0,H,CHALLENGER,False
H0GA13099,"FLANEGAN, CHARLES EDWARD JR",55005.51,750.0,153000.0,H,OPEN,False
S0MO00183,"BLUNT, ROY",11016640.0,9843746.0,0.0,S,INCUMBENT,True
H6NY10127,"ROSENBERG, MIKHAIL OLIVER",429089.36,77509.88,351700.0,H,CHALLENGER,False
H6TX02079,"BABIN, BRIAN",536340.95,1051459.62,0.0,H,INCUMBENT,True
H6IL18161,"RODRIGUEZ, JUNIUS",42297.76,51427.91,0.0,H,CHALLENGER,False
H6GA05217,"LEWIS, JOHN R.",655566.55,980363.33,0.0,H,INCUMBENT,True
H6FL03073,"WELLS, THOMAS BECKWITH",7490.01,7916.0,0.0,H,CHALLENGER,False
H6MS01222,"WHITWELL, ROBERT QUENTIN JR",217740.27,216570.27,0.0,H,OPEN,False
H6NJ03143,"KEADY, JIM",72078.19,59778.22,14000.0,H,CHALLENGER,False
H6SC05129,"PERSON, FRANCIS J",446548.74,620979.0,0.0,H,CHALLENGER,False
H4LA05080,"MAYO, JAMIE",2435.27,9364.0,0.0,H,OPEN,False
H2TX33040,"WILLIAMS, ROGER",1052082.07,1388482.28,0.0,H,INCUMBENT,True
H0OR04081,"ROBINSON, ART DR.",42633.71,53791.04,3000.0,H,CHALLENGER,False
H6NY13105,"WRIGHT, KEITH L T",871262.83,937197.88,0.0,H,OPEN,False
H4MI06105,"CLEMENTS, PAUL COLIN",836408.39,1030216.49,0.0,H,CHALLENGER,False
H4FL20023,"SCHULTZ, DEBBIE WASSERMAN",3615286.48,3550785.06,0.0,H,INCUMBENT,True
